"Data Source","世界发展指标",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"德国","DEU","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","67.0762125587109","66.654790259539","66.1372064829472","65.5784076631735","65.0596049883223","64.6202186282489","64.1144548348659","63.7224278446798","63.4277807292156","63.2101108659123","63.0705276011972","62.9280484656804","62.9294815488282","63.0470596663945","63.2403536356387","63.4875725878141","63.8467676256881","64.1587069876554","64.5154377961062","65.0416358547097","65.7769837934369","66.4044962851817","67.2589323223538","68.191365246743","68.9783534330442","69.4946448196874","69.7117504096431","69.7096538132803","69.5412477919587","69.3272628253161","69.1447947771993","68.8822076155069","68.6662404120378","68.4964404931005","68.363646121135","68.2659384350929","68.1897780700092","68.1196120588382","68.0484472543058","67.9602636822613","67.8392121107484","67.6059576532169","67.3725354823164","67.1390568671845","66.9146765603129","66.7150433096359","66.5049534794839","66.3116670314648","66.1371117608333","65.992669637999","65.8788668173044","65.7852529060684","65.7482093825583","65.7323487351617","65.68373814054","65.5644705515865","65.3959908493306","65.177823589612","64.9170079001335","64.6375192034153","",
"吉布提","DJI","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","54.3270840308001","54.1854053198942","54.2906882934907","54.4609850141114","54.4937397172416","54.3392221845289","53.8993700454153","53.4388151936498","52.9687744728111","52.5422484938654","52.1874745551457","51.7635736721536","51.4562781770299","51.2158389656186","50.9584220761182","50.6171297556015","50.2526593604661","50.0935205907474","50.1535674398068","50.5062707350819","51.1809115221752","51.2502100352859","51.5725294662718","52.0276687269237","52.363570983481","52.3917267564666","52.5606291032901","52.4118450839231","52.1437658672323","52.0804662117106","52.4017696536912","52.3104784755225","52.6015601882111","53.1482065336017","53.6828811342522","54.0341821227561","54.5470081751997","54.8671963780693","55.1026286513741","55.4559805707347","56.0165778501193","56.3584646971754","56.8799183872376","57.5190122702698","58.1775861420964","58.8238298176581","59.8633462670676","60.8812950756781","61.8705273911691","62.797844466752","63.6121485649811","64.0135461546211","64.3202628156616","64.5631743940006","64.8183198971843","65.1269758083486","65.2792128397868","65.5614506529506","65.898304660541","66.1859566950162","",
"多米尼克","DMA","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"丹麦","DNK","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","64.1895911048458","64.2710803382815","64.4232973841912","64.6001870567245","64.7384669710513","64.8097872894636","64.7550592756741","64.6901579385697","64.6064337777442","64.5107832949707","64.4130148982781","64.287263274619","64.1552848125235","64.0423794079942","63.9840687711138","63.99742115369","64.0049223943556","64.0926850753721","64.252625893156","64.4709689380541","64.739531747511","65.0313211056216","65.3828774889238","65.7691303258238","66.1476668169125","66.4844826497294","66.7594131923216","66.9587165205245","67.1060730616517","67.2389720723357","67.3697242718749","67.3761781975547","67.4103622634942","67.441148105608","67.4376081057173","67.3940662418512","67.2359872575102","67.0847456406764","66.9359115640599","66.7969177195424","66.6767767656445","66.5599054284926","66.4428665792759","66.3312646371762","66.2257316212951","66.1193477620128","65.9768241418618","65.8364718612938","65.6918702249602","65.5404397953962","65.3825742001035","65.157251201778","64.9418997263007","64.6886875027159","64.3969594272515","64.109395915935","63.9802785646613","63.8488146240044","63.7287848006111","63.6337821533242","",
"多米尼加共和国","DOM","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","49.2301373555654","48.9126554481722","48.6551616606334","48.4699056570323","48.382303310078","48.405718242338","48.4697969596449","48.639613183504","48.8952711181342","49.2144288613815","49.5852408594313","49.960516164168","50.3833173622147","50.8414132081308","51.3251096039659","51.8278743475973","52.3075873284848","52.8030513176144","53.3021577409158","53.7920345174554","54.2664302979689","54.7057746336745","55.1211235758771","55.5139547146207","55.8892119163001","56.2505907510393","56.592231393784","56.9223200290404","57.2377179318654","57.5311293921823","57.7999364687206","58.0703368957647","58.3089036656245","58.5289691342819","58.7503531823897","58.9850659532817","59.2110943077268","59.4678991297692","59.7431883858957","60.0169261908052","60.2811651217089","60.5569324591291","60.8096298270196","61.0616433287079","61.341270835274","61.6602235157257","62.0048562235442","62.3838817174814","62.7840971867954","63.1764242873121","63.5378764225841","63.8333263189796","64.0911070036238","64.3120600718614","64.5009735683066","64.6618451459295","64.7772338241547","64.8693953755237","64.9400530208454","64.9929164449661","",
"阿尔及利亚","DZA","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","52.1785628923057","51.6034497556927","50.8787479470436","50.1445629546631","49.5910012334643","49.2947947495336","49.0208931871006","49.031097942859","49.2171270156591","49.4282208110785","49.5917347995867","49.5731580628351","49.5301122138638","49.4919453272077","49.5118250172998","49.6097444397351","49.6183058669594","49.7180443003044","49.8773302745634","50.0554676244911","50.2317983379692","50.3339562893037","50.4832272701449","50.6761792494743","50.9213812528502","51.2256379443517","51.5130664625204","51.869444312182","52.2874189655665","52.7620997052918","53.2918001951095","53.8282998577412","54.4198075752083","55.0742803237066","55.8077838150968","56.6291631987651","57.4494851690872","58.3667527048989","59.3508031761528","60.3504815891479","61.3298720275779","62.4020834100387","63.3902743826744","64.3023495081554","65.1422789002979","65.8877914036328","66.4493851877539","66.8636951498072","67.1322166315084","67.2630781770052","67.2610138766069","67.018247644085","66.7653811888783","66.4464122345876","66.0025981091413","65.4288452547037","64.8575664184352","64.1832049427207","63.4888248687945","62.8968435084768","",
"东亚与太平洋地区（不包括高收入）","EAP","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","56.1049275802771","55.9111414712837","55.5216161811959","55.0979925726178","54.8406573571566","54.8149777282367","54.5662770622754","54.573847125351","54.7333987803821","54.8995089246037","55.0126164175992","54.9573872693642","54.9641766504611","55.0262880235432","55.1766949162019","55.4453615598476","55.8298204879376","56.3049761457976","56.8758177902297","57.5315874933045","58.2477765798628","59.0644012500787","59.8545855068445","60.625728699703","61.3682286877116","62.0554624205309","62.5215184556547","62.9336014813629","63.2874352643119","63.6100537746976","63.9356158272566","64.0145898911618","64.2796796831101","64.6312369402348","64.9396075700467","65.1551105185789","65.6408247471671","65.8881335068403","66.0541061871117","66.3541296480161","66.8683455279544","67.2747237626177","67.9083376354234","68.6637366056144","69.3581612161088","69.8964300577729","70.3425051815045","70.6521817914533","70.8455698764483","70.9834981768988","71.0968065870931","71.1349138809936","71.1472671893926","71.1222034169962","71.0376415468256","70.8850721292205","70.6244364825692","70.3242862152198","70.0049497407552","69.6999290038329","",
"早人口紅利","EAR","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","55.4667709749522","55.1298952158261","54.7909778192964","54.4885674867063","54.2823254142719","54.1945243281092","54.0164196593031","53.9680982101441","54.0151180743338","54.1100864892362","54.22747466556","54.2301352067096","54.2754138650426","54.3584768370289","54.4796064741658","54.6362651552785","54.6787198631474","54.7762477130632","54.9123690796497","55.0679565407289","55.2304371620839","55.3063347399757","55.405133269028","55.5267497884543","55.6782316320117","55.8629501400653","55.9351133895509","56.0687304733596","56.249848175316","56.465013892416","56.7032672062696","56.892706476827","57.1198803135327","57.3858409107586","57.6924099292468","58.0369732041659","58.35393958687","58.7023248428822","59.0779615448735","59.4751596007574","59.8872529088169","60.2209211094621","60.5748473584365","60.9401768376119","61.3061117050454","61.6668769583596","61.9969218098866","62.3199434690297","62.6377900749362","62.9554212457824","63.275221337153","63.5613135759128","63.8564210953891","64.1505650909715","64.4298540470349","64.6865316943607","64.9040226484442","65.1020514950867","65.2858824260436","65.4643206948662","",
"东亚与太平洋地区","EAS","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","56.7658454578154","56.6677238814028","56.3992694545217","56.1016563698797","55.9440918390892","55.9756712465578","55.7904115809762","55.8249316845923","55.9785266173671","56.1491429674024","56.2577190060158","56.217807542239","56.2239266263167","56.2693572296812","56.4088401753673","56.6592498520517","56.9932262978877","57.4291497260489","57.9597718032239","58.5647760171217","59.2161873255738","59.9694635618802","60.6848095313376","61.3782715175598","62.0549422988813","62.6957785359758","63.1331989071627","63.53855639356","63.8998043447463","64.226606812996","64.5413033564682","64.6360926953544","64.8792068840078","65.1884180623319","65.459144172135","65.6513591584018","66.0716134470116","66.286432481164","66.4319570005776","66.692901589795","67.1389050075608","67.4895170016793","68.0372632967463","68.6905140704929","69.2909211604903","69.754067995081","70.141704146258","70.407661472722","70.5684684441632","70.6749759558308","70.7525470074604","70.756112603821","70.7330940813125","70.6741667299205","70.5617044420937","70.388628748149","70.116926247198","69.8108735153467","69.4881662617102","69.1771374195312","",
"欧洲与中亚地区（不包括高收入）","ECA","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","61.942921169969","61.5490208192286","61.292451300652","61.1745332976894","61.16721523476","61.2505384189126","61.3520700329273","61.5663342390438","61.8587608481182","62.1709831460513","62.4641986808045","62.8181596614783","63.0890144632973","63.3042678128016","63.5125543876254","63.7339242939022","63.7620449009767","63.8687452801608","64.0170230590505","64.1553595056658","64.2615761673908","64.3708775973535","64.4349665371081","64.4606365975911","64.4794750562247","64.5031920372418","64.4116820222019","64.3529190115873","64.3156121052554","64.2782996565224","64.2320321624214","64.085120872585","63.9916276911019","63.9709091971697","64.0488342919465","64.2365268078826","64.5816250779633","64.9856730401351","65.4380067896652","65.9139092580078","66.3818988184722","66.6866518144239","66.989090709959","67.3076862375718","67.6628662055087","68.060943807408","68.3655706110841","68.7031306574141","69.012671272751","69.23372918201","69.3345782748367","69.2531461542846","69.0863801922375","68.8406467555535","68.5384988714509","68.2026231560782","67.7808832032768","67.3552948767113","66.9403786823212","66.5527074585304","",
"欧洲与中亚地区","ECS","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","63.4982646026207","63.2276641872364","63.0667072655152","62.9961725477646","62.9703796352917","62.9650093719402","62.9213199770585","62.9243199818345","62.9638380387412","63.0286861800814","63.1094212703522","63.2064826185851","63.3087090048529","63.4191188276832","63.5464629558937","63.6937029303929","63.7472803083591","63.8377110097039","63.9719042484051","64.1602627808661","64.404586898029","64.6541590562118","64.94908256165","65.2507148172171","65.513637903771","65.7114389920681","65.7598043205155","65.7705200645239","65.7574557062752","65.7424743323334","65.7387361157814","65.6567522199308","65.6142809367855","65.6161139502537","65.6673894803516","65.771365809728","65.930649766531","66.1222144344128","66.3397709988501","66.5695981272319","66.7925461774984","66.9364899601845","67.0777714215277","67.2242538284963","67.3861459770203","67.5662160247368","67.6623150937405","67.7762084685076","67.8724253076231","67.9141129832043","67.8790421928651","67.7060951651113","67.4883596891013","67.2273232456527","66.9342082962405","66.6232083245725","66.2971271675218","65.9620029130321","65.6297563949731","65.315552928919","",
"厄瓜多尔","ECU","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","51.8990832512777","51.6658993293358","51.3574708147985","51.0501141041822","50.8581910671174","50.825070361674","50.7460428171756","50.8178579470692","50.9968895070247","51.2170998005722","51.4444318493367","51.5584358210064","51.7228024666146","51.9241499760463","52.1594583788996","52.4287659125229","52.6367155843655","52.8888539170749","53.1823828302375","53.5154351090278","53.8836121727545","54.2115961985212","54.5668018765198","54.9447776904049","55.340917391854","55.7486238032214","56.0797587380928","56.4331531259058","56.7964238719199","57.156588306293","57.507740739995","57.7966622025834","58.0913406324243","58.3873817607973","58.680633593805","58.9689192789583","59.1973681669605","59.4140611534063","59.6325319718925","59.8726904549588","60.1436323896551","60.3538209695999","60.6149443849092","60.9062836068303","61.1967752023552","61.4711199972052","61.7977643970746","62.0912853353433","62.3700590661404","62.6596745835912","62.9670330329182","63.2688821300398","63.578355860544","63.8774127526807","64.1367516223834","64.3387375539877","64.5292713967933","64.6872593327007","64.814118271228","64.9208324646813","",
"阿拉伯埃及共和国","EGY","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","54.0919323299976","53.7009600552681","53.6723413446434","53.8655387585693","54.0780286643138","54.2144845161943","54.1369887571388","54.0291909506057","53.9264763951223","53.9108033824387","54.0218318153437","53.9459859293932","54.0083598828552","54.1679312382398","54.3530090288714","54.52181270338","54.5768545202222","54.6060685121289","54.6275564898467","54.6679920368956","54.7335600403084","54.7060679778","54.7185599882791","54.748746829704","54.7657801110984","54.7579848380994","54.6889893699412","54.617842847993","54.5612254525092","54.5588984294841","54.6416529236267","54.6631598273414","54.8312884350597","55.1098536692767","55.4406567757092","55.7908381158197","56.2608592933995","56.687875150615","57.1199446334576","57.6258719263822","58.2265524967536","58.7573164188312","59.3926592448157","60.0720659243897","60.7093683359773","61.2602749215943","61.7184080326704","62.0983839810259","62.3907651204173","62.5804343532106","62.6508703017784","62.5921935284604","62.3733128518777","62.0695138579029","61.7878170307886","61.5843092250585","61.2079444748912","61.0365300119322","60.971499944556","60.8888368641163","",
"欧洲货币联盟","EMU","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","64.6465967732433","64.4205522322974","64.2565729632645","64.1332878125493","64.0115503847335","63.8750342739432","63.6453055640093","63.4457825212625","63.2723148968921","63.1273072225305","63.0152918417491","62.9525072188647","62.9366793481304","62.9710309068186","63.0609288804428","63.2085606107289","63.3431992346356","63.5187665638903","63.7623521592882","64.1072190410207","64.5610078759952","65.0235591533777","65.5836842575324","66.1736401696732","66.6995246541686","67.10785518372","67.3195741926852","67.4431770790147","67.5006436085163","67.5333286542493","67.5651356486542","67.5385546554689","67.5133424593593","67.4898641528099","67.4704263741309","67.458054698343","67.4173846569136","67.3869377527572","67.3603020031919","67.3231154295841","67.2630860510301","67.1913133248299","67.1067920930954","67.0137830650632","66.9252785292705","66.8511625621251","66.7138163642268","66.6030076181121","66.4988752606937","66.3761946330329","66.2197920151649","65.9814320888736","65.7343535681244","65.4768484427884","65.2169183354024","64.9616760107782","64.7527979494183","64.5424686055156","64.3321110700018","64.1226250968423","",
"厄立特里亚","ERI","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","53.796683174704","53.684889986529","53.7782676999036","53.9710558072983","54.1335355705226","54.21380974735","54.0028416922914","53.7790567973944","53.5714027047363","53.4387359212239","53.4027743345449","53.1926043813132","53.1119001557629","53.1198003035622","53.1669425123106","53.2271981794015","53.1332224357629","53.0829595003833","53.0695534922766","53.0871367668306","53.1258509209561","53.0173527270853","52.9541496377169","52.9274425857339","52.9235140432769","52.9329514850018","52.6374059591417","52.3742821123407","52.1651442049227","52.0519769929377","52.0669177602757","51.1565251385703","50.2671425711243","49.4068683201214","48.5905347475467","47.85752070345","48.2003802475251","48.6849591764498","49.276207016577","49.893425642653","50.4599950445294","52.1699803176961","53.7316741486898","55.1491691763044","56.4348962038795","57.568670292384","57.4670730808836","57.3211201200319","57.1169842812687","56.841617733788","56.5165978801016","55.7353642159919","","","","","","","","","",
"西班牙","ESP","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","64.423163676065","64.1854681595483","64.0442976949316","63.9378755376037","63.787731614122","63.5657899022353","63.3240380203599","63.0324067298185","62.7257292438445","62.457008141046","62.2515885122393","62.188954969708","62.1551568109078","62.1604895728134","62.207108647904","62.2928253518632","62.2982647399084","62.3692920622099","62.5032923514101","62.7007225275438","62.9631985572997","63.2234665084026","63.570246429355","63.9675141826466","64.3675925917287","64.7447830937446","65.1763685392689","65.5406973936796","65.8760442076287","66.2304653793374","66.6150764523459","66.9584258217132","67.3320171647117","67.699489486508","68.0065433068208","68.2259057819257","68.3828260215958","68.4876591261615","68.547038970627","68.5808070158872","68.5962835195529","68.7646297708824","68.9073734866411","69.0113540674384","69.0678944208097","69.0753425505547","68.9077393830989","68.7197027736157","68.5168605718954","68.3209088870721","68.1523849420261","67.7259800731625","67.3820401818326","67.0808772664206","66.7751166816399","66.4468400125592","66.324068590093","66.150813288141","65.954491369965","65.7753050830892","",
"爱沙尼亚","EST","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","66.3539113048038","66.1906267294813","66.1165262200861","66.1270753436125","66.1809246556278","66.2418358395407","66.2152956312975","66.2147667794837","66.2217141622712","66.218746705197","66.1980352918169","66.1407827965633","66.0758101881078","66.0164565443259","65.9909093938391","66.0072163781264","65.8693017410944","65.7989874574933","65.7818717668553","65.8037078185956","65.8623381503067","65.9808730777551","66.1153176716185","66.249928401209","66.3724415216771","66.466697320021","66.4185605024882","66.3439080821371","66.2509893274108","66.172093405428","66.1548408365203","65.9067612527685","65.7649559807813","65.7212305140717","65.7380826069441","65.7823595417802","66.1365021414424","66.4644211813662","66.7692016704246","67.0780295329284","67.399321855577","67.5472253957305","67.6860013364846","67.8293317328388","67.9688903719295","68.0881762817486","67.9983814585104","67.9179287894928","67.801157101143","67.6122547497072","67.3427915751133","66.9220439117307","66.4865673739891","66.0306338898399","65.550412261249","65.0474977667117","64.8112053839318","64.464942132349","64.0165694070692","63.544922935802","",
"埃塞俄比亚","ETH","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","53.9000323141626","53.817005026335","53.822796732788","53.877911273979","53.9449077022597","54.0084432380975","53.7677366023006","53.6048372968599","53.492842109248","53.4027136364831","53.3163432919784","53.0337937387386","52.7794580396727","52.5600691208352","52.4060874755095","52.3437572447127","52.2318949966085","52.1377932112471","52.0336433346088","51.8861206538579","51.6762273847102","51.3454449089898","51.1136943858303","50.9632990073009","50.8816628531855","50.8545786063273","50.688868643251","50.5941404775912","50.5450105986292","50.5276299325434","50.5401274414719","50.3807893933576","50.2904260758949","50.2575242375698","50.2709247846514","50.3281732960304","50.2581485858609","50.2365214956419","50.2586544344504","50.3264371533239","50.4356554985048","50.3399845388949","50.3098959510631","50.3165139968938","50.3416112486203","50.3958495126241","50.5448086708891","50.7504752316065","51.0243633228161","51.3681719622564","51.7667134139854","52.2584447564852","52.7709102156185","53.2985308777309","53.8349076778342","54.3715475562178","54.8062390038665","55.2613712393253","55.7158850950668","56.1468683665491","",
"欧洲联盟","EUU","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","64.4072246485139","64.2354347046276","64.1475679043544","64.1179342619079","64.0978382038603","64.0624240309051","63.9712470906521","63.8813392329063","63.7988872356199","63.7407627373028","63.7144725090608","63.6680653329134","63.6814919786241","63.7381466223221","63.8147146722746","63.9007526318402","63.9515304463428","63.9986617551982","64.0844192773835","64.2736656260673","64.5932639138454","64.9333780433565","65.3996268903726","65.9172085086718","66.376843751294","66.7181634240124","66.8973919790408","66.9781457323518","66.9979641001315","67.0186895518977","67.0720850727775","67.0582289731681","67.0822252593337","67.1318799543527","67.1893208087912","67.2475057037686","67.2768030856852","67.3102341183177","67.3467065901974","67.3833029607203","67.4121206411845","67.4199157323938","67.4191446837037","67.4132631729327","67.4087846308262","67.4088747743357","67.3294360471089","67.2624881565884","67.1896414658233","67.0879413462471","66.940719978949","66.6919196834411","66.4294328007744","66.1486837326579","65.8513229195874","65.5432722497458","65.2750863119562","64.9853639071035","64.6889608398238","64.405295472935","",
"脆弱和受衝突影響的情況下","FCS","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","54.7068033649266","54.4225927538701","54.1724179756138","53.9659246953535","53.8260890296112","53.7586662081503","53.493158239628","53.3293291923067","53.2405966801469","53.1959243670057","53.1788021043308","52.9698944215078","52.8267607611462","52.7350017133613","52.6820019229939","52.6580526615574","52.5037344198978","52.4028214009948","52.3473765093468","52.3371170171933","52.374630428579","52.2221590574723","52.1371659932984","52.1102778582451","52.1306090668716","52.1909883953449","52.1205814003952","52.1182894606025","52.1711902297976","52.2646243385321","52.3700411025207","52.4629616972865","52.596990023361","52.7646568079587","52.964155141208","53.1965177182993","53.282319537726","53.4105067328475","53.572943132501","53.7542835401525","53.9408619938628","54.0042926897701","54.0962624073665","54.2064417833455","54.3271957949078","54.4546922324089","54.4491670276068","54.4678122438499","54.5076061336077","54.567938912689","54.6495749871619","54.7076112109958","54.7963538091983","54.9126978213585","55.0549741305772","55.2215352357856","55.3084016990505","55.4319661691757","55.589526802389","55.7742806669254","",
"芬兰","FIN","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","62.2652826980623","62.4911784909394","62.967620154365","63.6082519319617","64.2452627213648","64.7885412548883","65.1383560552398","65.447464355576","65.7157864216643","65.9647083600574","66.2031157111123","66.4542768146058","66.7017259305827","66.9386044911983","67.1545522783685","67.3446076491884","67.4749077873462","67.5142386703665","67.5219597448811","67.5708002670107","67.684075348724","67.6892428042421","67.8222787532833","67.9961737311962","68.0963192207199","68.0762417484861","68.0213194178658","67.8662931404486","67.6512224034773","67.4387672376467","67.2579801297861","67.1084302542774","66.9468822628681","66.8038437718919","66.7167409213519","66.7043302360517","66.6064432032913","66.6400672703973","66.7461943108011","66.8377020846125","66.8701187404514","66.913861939972","66.8596641785748","66.7540638745092","66.6701575874113","66.6336497920584","66.603770617515","66.6243656020049","66.6314499866434","66.5241989254739","66.247846073508","65.7796475646368","65.1978200366775","64.5476120347521","63.9153141926143","63.3609687943454","62.8751810070842","62.4700823080137","62.134029481894","61.8430138267974","",
"斐济","FJI","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","49.5119205247522","49.5578871894099","49.7596433187483","50.0707093627448","50.4563392536101","50.9198910269674","51.3706853846735","51.8930040308947","52.4954904397322","53.1894982185739","53.9701322801126","54.5464463400642","55.2000206320784","55.9104410814635","56.6412281244749","57.3610971409545","57.504888887376","57.6639322342118","57.8383381223303","58.0118567854758","58.1651075779111","58.2465081771556","58.3077452564793","58.2927423460642","58.2178296975087","58.1596712444241","58.1760800624514","58.2331531776171","58.3371834064156","58.4761949450313","58.6285794285542","58.8992943985662","59.175331679358","59.500929184609","59.9146561756719","60.4122900344972","60.5293822174287","60.7665099099826","61.0540181489383","61.3173955696556","61.5530587936464","62.4852412691587","63.2813947013028","64.0006568015724","64.7000709167828","65.3711520391819","65.4014519187795","65.535464427941","65.7478875888526","65.9815589061861","66.1808661833086","66.0505716029551","65.894628058571","65.6840047689023","65.4312467035142","65.1795304543838","65.1169934857789","65.0566009352004","65.0376973863674","65.0820886046791","",
"法国","FRA","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","61.9876502485728","61.8055347073543","61.8272561292609","61.9907526416804","62.17526587122","62.3174284871913","62.2939820349302","62.2922263347206","62.2975980089149","62.3093473596837","62.3300525254945","62.3187327109929","62.3019271709868","62.3032949107059","62.3649487642445","62.5104121242525","62.564878833533","62.7180152274012","62.9645030787424","63.285357743914","63.6638770146489","64.1606357220254","64.6512667399637","65.113586517776","65.5241981994268","65.8600689662562","65.912375657961","65.9542910016574","65.972049657625","65.9469337659055","65.8827791889399","65.7944666183138","65.6639371022345","65.513232341964","65.3798919067526","65.2803648711015","65.186394525083","65.1119441983644","65.0642289062982","65.0410690813689","65.0356071605814","64.9900633388057","64.9781924755801","64.9888381365152","65.010533052162","65.0343445785052","65.006020427019","64.9928970342558","64.9617636180445","64.8639158081892","64.6701255559639","64.3768891595673","63.9961606703243","63.5629510189021","63.1388901221384","62.7664724171957","62.4703444983481","62.2211765433074","62.0089108085333","61.8064718464662","",
"法罗群岛","FRO","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"密克罗尼西亚联邦","FSM","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","51.0985307992991","50.8577897761909","50.3852893364579","49.8577422986388","49.5264325909487","49.4667509142781","49.4574844995571","49.6563482337898","50","50.3732646105246","50.7449077616946","50.35275925389","49.9285473434063","49.4748675124458","48.9680570010407","48.3699784564694","48.6117369214276","48.8030023304379","48.9383230196205","49.0449111561751","49.1580968051556","49.4796017130053","49.7487566015485","50.0303860893723","50.4152893803714","50.9096216721158","51.0778681531199","51.401993798553","51.7932271566016","52.1279649574194","52.349404471397","52.4086261010428","52.3932576512245","52.4274647548477","52.612468169386","52.9689665113597","53.4190046251419","53.9039454277286","54.504288037853","55.2165966172145","55.9980261075213","56.1148796805166","56.3337382042418","56.6140634792939","56.9219226260258","57.2567347284908","58.1450304163385","58.9378039906553","59.6843823339096","60.4117504248604","61.0955097122757","61.6742387626873","62.2959447304461","62.8891867907785","63.3825363438378","63.7595849212544","64.0484507553418","64.2146439497932","64.2959872159091","64.351798972016","",
"加蓬","GAB","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","61.4451577871471","61.1228966447146","60.8701179572334","60.6640519340005","60.4816201335505","60.3039967301696","59.9450941978818","59.639135904299","59.3688910256184","59.1256582751374","58.9054392055848","58.2772933652785","57.7387102258609","57.2656199833044","56.8367935318602","56.4433483234909","55.9664167934176","55.5407353734908","55.1665493868457","54.8501103291816","54.5895242920554","54.2230655193529","53.9316429515793","53.7005411568743","53.5122311719444","53.3559099899892","53.1112360713748","52.9262462136687","52.7874640082184","52.6857426186329","52.6168840469811","52.4933309967483","52.4216046815263","52.4031393174063","52.4469498843704","52.5570857904449","52.6757146515358","52.8683878044891","53.1232986998114","53.4268738970453","53.7710443192549","54.1602841964606","54.5875814532936","55.0384748547865","55.4965855243962","55.9458889977987","56.5399342167825","57.1020830857511","57.6160654312695","58.0745579147035","58.4750698831382","58.8864650206128","59.2652264811549","59.5829221863097","59.8357575114131","60.0405301470566","59.8055255486776","59.5932435855277","59.4102228356395","59.2757271427184","",
"英国","GBR","15-64岁的人口（占总人口的百分比）","SP.POP.1564.TO.ZS","65.0769910951186","64.8442202218763","64.7538112792427","64.732606569228","64.6649425898837","64.5013933225604","64.1157885115007","63.7417009064214","63.3790398696263","63.0570951095586","62.8016869853309","62.5730120135363","62.40111136362","62.3096981810759","62.3248054368331","62.4532270101761","62.6047094319271","62.8468214533252","63.178502233386","63.5821229905487","64.030455101357","64.3974558496967","64.7901283132792","65.1675331634895","65.4836433863046","65.7110747837492","65.6919510447016","65.6347078723018","65.5390408178924","65.4170844793399","65.2851572356831","65.1331588491936","64.9728248442969","64.8197422171663","64.7052255150313","64.6489714495604","64.6427562504907","64.6959018674038","64.7964772638593","64.926350215395","65.0744631466641","65.225588847683","65.4140540111944","65.6191745020503","65.8170286574262","65.9866563061669","66.0624057773391","66.1082335117756","66.1084429556848","66.0521552790531","65.934770871037","65.6410267864667","65.3413454242577","65.0361493498294","64.7400678234996","64.4699481838379","64.2519261230786","64.0738555899797","63.926052256896","63.7956038376446","",
